"Ruta","Pop","X","Y","KNKOD","KNNAMN"
44130003941000,14,301489,6496709,1430,"Munkedal"
45300003885000,11,413862,6432351,1499,"Falkping"
44280004043000,8,324010,6597536,1765,"rjng"
46330004156000,64,536333,6695766,2082,"Ster"
44680004067000,37,365600,6618603,1784,"Arvika"
47200004051000,277,615169,6584820,486,"Strngns"
45960004160000,1,499835,6702369,2026,"Gagnef"
46530004001000,19,544810,6539513,562,"Finspng"
45020003656000,25,369369,6205777,1283,"Helsingborg"
45560003968000,16,445835,6513380,1473,"Treboda"
45900003739000,6,463033,6282399,765,"lmhult"
45680004010000,2,460870,6554476,1862,"Degerfors"
45530004745000,11,501711,7291378,2421,"Storuman"
46490004142000,4,551210,6680655,2083,"Hedemora"
44960003732000,1348,368865,6282044,1380,"Halmstad"
47090004503000,1,637797,7037723,2284,"rnskldsvik"
45130003596000,92,376040,6145138,1233,"Vellinge"
45520003690000,5,421642,6236177,1293,"Hssleholm"
46070003706000,4,477602,6248286,1060,"Olofstrm"
46550003868000,6,537111,6406590,884,"Vimmerby"
44800003763000,23,355168,6314124,1382,"Falkenberg"
44980004027000,18,392471,6576463,1764,"Grums"
44680003780000,14,344448,6331951,1383,"Varberg"
45450003664000,13,412800,6210729,1267,"Hr"
44910003698000,61,361427,6248467,1278,"Bstad"
45060003636000,39,371921,6185539,1261,"Kvlinge"
45110004486000,1,440065,7034682,2309,"Krokom"
49040004846000,2,857044,7369297,2513,"verkalix"
47070004430000,6,630323,6964738,2280,"Hrnsand"
45340004593000,2,471110,7140248,2313,"Strmsund"
45400003815000,1,418717,6361763,617,"Gnosj"
45630004209000,7,470685,6753700,2062,"Mora"
47540004126000,4,654509,6657433,380,"Uppsala"
47760004491000,12,703420,7021174,2284,"rnskldsvik"
46610004131000,4,562333,6668826,2084,"Avesta"
46740003858000,16,555313,6395291,884,"Vimmerby"
47300004077000,2,627027,6610109,381,"Enkping"
46830004725000,4,628870,7262145,2422,"Sorsele"
45030004053000,2,399377,6602080,1715,"Kil"
45420003600000,47,405235,6147092,1264,"Skurup"
46080003881000,6,491244,6422848,604,"Aneby"
45010004082000,3,399546,6631203,1766,"Sunne"
48240004579000,23,757669,7106219,2480,"Ume"
45790004239000,4,488836,6782558,2034,"Orsa"
45290003619000,11,393632,6166959,1230,"Staffanstorp"
46860003866000,8,567847,6402445,883,"Vstervik"
47130004128000,39,613850,6662234,331,"Heby"
47300004016000,2,622569,6549175,461,"Gnesta"
44870003872000,9,370090,6422442,1442,"Vrgrda"
45540003992000,15,445611,6537492,1447,"Gullspng"
45130004038000,42,408212,6586373,1780,"Karlstad"
48150004817000,7,766635,7345764,2582,"Boden"
47660004158000,21,668801,6688602,382,"sthammar"
45000003914000,9,386117,6463449,1470,"Vara"
47680004002000,2,659397,6532599,192,"Nynshamn"
44330003885000,60,317268,6439315,1415,"Stenungsund"
45200003886000,31,403977,6434062,1499,"Falkping"
45950004137000,56,497131,6679451,2085,"Ludvika"
47870004698000,1,729888,7228050,2482,"Skellefte"
46660003941000,18,553371,6478697,580,"Linkping"
46430004146000,375,545538,6685072,2083,"Hedemora"
48360004703000,2,778868,7229876,2482,"Skellefte"
45790004066000,9,475952,6609637,1863,"Hllefors"
44960004155000,3,400032,6704531,1737,"Torsby"
44180003984000,4,309660,6539308,1438,"Dals-Ed"
47030004456000,1,628304,6991051,2282,"Kramfors"
47630004518000,4,692532,7049100,2284,"rnskldsvik"
46240004709000,1,569209,7250181,2421,"Storuman"
48140004110000,7,713081,6637392,188,"Norrtlje"
46660004176000,1253,570636,6713455,2104,"Hofors"
46900004003000,26,581792,6538944,483,"Katrineholm"
44830003743000,44,356707,6293947,1380,"Halmstad"
44870003899000,31,372071,6449403,1445,"Essunga"
45240003796000,2,401399,6343933,662,"Gislaved"
45900003691000,7,459584,6234510,1290,"Kristianstad"
45060003747000,4,379914,6296304,1380,"Halmstad"
46320004116000,6,532376,6655861,2061,"Smedjebacken"
48200004579000,1,753697,7106480,2480,"Ume"
45420003829000,10,421727,6375595,662,"Gislaved"
46570003945000,11,544701,6483317,580,"Linkping"
45430004041000,2,438284,6587222,1780,"Karlstad"
47180003934000,2,604652,6468117,582,"Sderkping"
45310003764000,1,406053,6311499,1315,"Hylte"
46180003950000,15,506234,6491032,583,"Motala"
47950004162000,3,697962,6690644,382,"sthammar"
47070004654000,3,647238,7189251,2481,"Lycksele"
45860004441000,3,511035,6984202,2305,"Brcke"
45080003635000,42,373843,6184400,1261,"Kvlinge"
48230004579000,21,756676,7106284,2480,"Ume"
46960004074000,1,592963,6609448,1980,"Vsters"
45060003907000,9,391577,6456030,1470,"Vara"
44050003930000,15,292709,6486304,1427,"Sotens"
46080003803000,6,485585,6345000,684,"Svsj"
44650003949000,7,353851,6500924,1461,"Mellerud"
46770004266000,45,588257,6802682,2183,"Bollns"
46110003925000,23,497438,6466562,586,"Mjlby"
44410003959000,13,330699,6512653,1439,"Frgelanda"
44940004065000,9,391316,6614720,1715,"Kil"
44890003828000,2,368865,6378368,1463,"Mark"
47330003777000,14,608273,6310395,885,"Borgholm"
46860004033000,2,580004,6569183,484,"Eskilstuna"
45850003719000,7,456612,6262794,765,"lmhult"
48070004578000,8,740714,7106330,2480,"Ume"
46830004242000,3,592437,6778264,2182,"Sderhamn"
45100003776000,7,386001,6324964,662,"Gislaved"
46700003949000,18,557937,6486407,581,"Norrkping"
47020004346000,60,619069,6880993,2132,"Nordanstig"
45660003922000,21,452415,6466738,1497,"Hjo"
44960003846000,27,377151,6395838,1490,"Bors"
46110004068000,1,507937,6609376,1885,"Lindesberg"
45690003972000,2,459069,6516453,1473,"Treboda"
48390004677000,51,779894,7203578,2482,"Skellefte"
47520004103000,2136,650832,6634585,380,"Uppsala"
45780004086000,49,476438,6629691,1863,"Hllefors"
47000003818000,3,578330,6353575,882,"Oskarshamn"
46970003862000,10,578516,6397693,883,"Vstervik"
47760004101000,38,674581,6630957,330,"Knivsta"
48000004142000,2,701476,6670315,188,"Norrtlje"
46390003920000,12,524954,6459611,580,"Linkping"
44750004044000,2,370850,6595111,1784,"Arvika"
47980004040000,174,692045,6568524,138,"Tyres"
48020004606000,3,737848,7134742,2404,"Vindeln"
46150003741000,2,488088,6282646,780,"Vxj"
47110003930000,3,597389,6464605,582,"Sderkping"
45250003601000,21,388359,6149282,1287,"Trelleborg"
46910004572000,1,625149,7108109,2463,"sele"
45410003596000,8,403953,6143172,1264,"Skurup"
45770003727000,18,449215,6271337,765,"lmhult"
45660004010000,5,458880,6554618,1781,"Kristinehamn"
44710003814000,23,349913,6365679,1463,"Mark"
45110003614000,7025,375331,6163236,1280,"Malm"
46710003754000,10,544827,6291722,881,"Nybro"
44050003953000,2,294414,6509283,1435,"Tanum"
45640003663000,6,431665,6208397,1290,"Kristianstad"
46170003718000,10,488428,6259560,763,"Tingsryd"
45530004459000,1523,479661,7004591,2380,"stersund"
46110003895000,7,495250,6436613,687,"Trans"
44360003817000,42,315266,6371189,1384,"Kungsbacka"
46840004127000,13,584920,6663233,1981,"Sala"
47370004086000,36,634655,6618622,381,"Enkping"
45610004456000,482,487369,7001012,2380,"stersund"
45310003663000,7,398775,6210716,1276,"Klippan"
47910004662000,5,731142,7191652,2417,"Norsj"
46140004390000,26,534965,6931156,2260,"nge"
48120004100000,33,710359,6627532,188,"Norrtlje"
44840003793000,8,361334,6343785,1382,"Falkenberg"
45430003883000,3,426661,6429430,642,"Mullsj"
48350004683000,6,776375,7209860,2482,"Skellefte"
46880004255000,56,598374,6790919,2182,"Sderhamn"
45350003901000,20,420012,6447970,1499,"Falkping"
45620004674000,9,505110,7219468,2462,"Vilhelmina"
46840004068000,3,580580,6604283,1980,"Vsters"
44960003901000,23,381180,6450754,1470,"Vara"
48250004773000,13,773224,7300898,2560,"lvsbyn"
45320003896000,5,416658,6443191,1499,"Falkping"
46620004067000,15,558611,6604810,1983,"Kping"
47150004461000,14,640594,6995238,2282,"Kramfors"
46440004115000,218,544239,6654022,1982,"Fagersta"
47700004055000,2737,665247,6585403,180,"Stockholm"
46320004639000,1,571759,7179385,2462,"Vilhelmina"
46760004191000,1,581692,6727756,2181,"Sandviken"
45450003891000,8,429237,6437275,1498,"Tidaholm"
46910004075000,5394,588060,6610792,1980,"Vsters"
45590003634000,14,424607,6179818,1265,"Sjbo"
46730004074000,415,570073,6611039,1961,"Hallstahammar"
45400003861000,1,422067,6407680,1491,"Ulricehamn"
44890003756000,21,363628,6306495,1382,"Falkenberg"
47010004406000,9,622565,6941119,2262,"Timr"
48230004086000,10,720297,6612804,188,"Norrtlje"
46730004247000,7,582867,6783957,2183,"Bollns"
46380004193000,33,544053,6732402,2080,"Falun"
45590003857000,3,440697,6402342,680,"Jnkping"
46980004430000,9,621386,6965356,2280,"Hrnsand"
45580003709000,8,428987,6254712,1273,"Osby"
49540004803000,1,903452,7322980,2583,"Haparanda"
47520004094000,18,650173,6625592,330,"Knivsta"
44670004088000,27,366174,6639664,1784,"Arvika"
44450003806000,4,323428,6359558,1384,"Kungsbacka"
45590003995000,20,450808,6540133,1447,"Gullspng"
46110003811000,19,489152,6352773,685,"Vetlanda"
47620004073000,3,658594,6603930,139,"Upplands-Bro"
47220004112000,8,621631,6645627,380,"Uppsala"
45820003654000,18,448961,6198159,1290,"Kristianstad"
48670004772000,2,814799,7297209,2580,"Lule"
45170003881000,9,400624,6429283,1466,"Herrljunga"
46410004146000,1,543549,6685212,2083,"Hedemora"
47030004056000,1,598611,6590984,486,"Strngns"
44970004060000,15,393928,6609507,1715,"Kil"
47110003932000,7,597534,6466601,582,"Sderkping"
44720003950000,7,360894,6501417,1461,"Mellerud"
46830003948000,16,570810,6484508,582,"Sderkping"
45030003703000,15,373746,6252606,1278,"Bstad"
48950004855000,18,848794,7378909,2513,"verkalix"
47280004435000,5,651555,6968313,2282,"Kramfors"
46220003797000,2,499099,6338033,685,"Vetlanda"
44630003966000,4,353117,6518050,1461,"Mellerud"
47030004046000,12,597879,6580994,484,"Eskilstuna"
44420004047000,1,338239,6600510,1765,"rjng"
46480004095000,2,546743,6633759,1904,"Skinnskatteberg"
46350004675000,2,577491,7215290,2421,"Storuman"
48230004944000,4,784185,7473002,2523,"Gllivare"
48070003850000,6,687285,6378196,980,"Gotland"
46200004463000,5,546445,7003827,2303,"Ragunda"
46790004791000,14,629969,7328697,2506,"Arjeplog"
44340003865000,76,316793,6419267,1482,"Kunglv"
45570003875000,1,440018,6420452,643,"Habo"
46380004057000,3,533992,6596493,1885,"Lindesberg"
45730003839000,1,453331,6383386,665,"Vaggeryd"
46300003712000,1,500954,6252668,1081,"Ronneby"
48320004701000,5,774749,7228126,2482,"Skellefte"
44930004037000,6,388238,6586815,1764,"Grums"
47220003989000,10,612635,6522759,480,"Nykping"
46600004526000,17,590911,7064144,2283,"Sollefte"
44730004481000,189,401990,7032465,2321,"re"
45110004630000,6,451187,7179031,2313,"Strmsund"
45170003846000,2,398066,6394341,1452,"Tranemo"
46140003778000,5,489757,6319633,780,"Vxj"
45070003930000,4,394262,6478926,1494,"Lidkping"
47060004268000,28,617236,6802682,2182,"Sderhamn"
46610003718000,14,532279,6256500,1080,"Karlskrona"
46570003727000,9,528938,6265756,862,"Emmaboda"
44370003852000,924,318827,6406068,1480,"Gteborg"
45110003777000,15,387069,6325891,662,"Gislaved"
47490004447000,9,673312,6978908,2282,"Kramfors"
45020003750000,51,376146,6299583,1380,"Halmstad"
47020003882000,8,584944,6417310,883,"Vstervik"
46170003728000,2,489147,6269536,763,"Tingsryd"
46690004060000,4,565063,6597331,1983,"Kping"
46720004071000,520,568857,6608111,1961,"Hallstahammar"
45040003748000,144,377994,6297444,1380,"Halmstad"
45830003599000,25,446035,6143227,1286,"Ystad"
47840004152000,3,686278,6681388,382,"sthammar"
45340004040000,4,429255,6586866,1780,"Karlstad"
46740004051000,19,569379,6587993,1960,"Kungsr"
48520003888000,27,734889,6413095,980,"Gotland"
46990003978000,17,588929,6513357,480,"Nykping"
46450003937000,27,532168,6476165,580,"Linkping"
45460003952000,56,434704,6498113,1493,"Mariestad"
45400003909000,6,425576,6455602,1499,"Falkping"
46550004789000,5,606060,7328343,2506,"Arjeplog"
45440004096000,6,443360,6642104,1782,"Filipstad"
45140003703000,19,384708,6251828,1381,"Laholm"
48650004761000,6,811990,7286281,2580,"Lule"
44820004125000,6,383862,6675557,1737,"Torsby"
47790004042000,2160,673264,6571806,126,"Huddinge"
48330004640000,1026,771168,7166829,2482,"Skellefte"
44600003826000,22,339832,6378449,1384,"Kungsbacka"
45250003877000,3,408298,6424720,1491,"Ulricehamn"
45540004030000,4,448415,6575449,1781,"Kristinehamn"
46970004349000,2,614325,6884339,2132,"Nordanstig"
44640003772000,11,339880,6324250,1383,"Varberg"
45440003843000,5,424738,6389428,680,"Jnkping"
47470004627000,8,684856,7159461,2481,"Lycksele"
43990003934000,17,287030,6490739,1435,"Tanum"
48130004078000,8,709752,6605480,117,"sterker"
45580003785000,13,434472,6330550,683,"Vrnamo"
45010003794000,2,378342,6343571,1465,"Svenljunga"
48130003838000,205,692407,6365813,980,"Gotland"
46540003954000,9,542370,6492511,581,"Norrkping"
46560003730000,25,528156,6268818,862,"Emmaboda"
44130003925000,10,300304,6480724,1484,"Lysekil"
47980004023000,2,690809,6551542,136,"Haninge"
46360003879000,8,518984,6418893,512,"Ydre"
48580003893000,1,741232,6417684,980,"Gotland"
45470003906000,130,432326,6452110,1498,"Tidaholm"
47040003832000,19,583325,6367270,882,"Oskarshamn"
44330003957000,4,322587,6511237,1439,"Frgelanda"
45310003593000,9,393770,6140881,1287,"Trelleborg"
45320003906000,57,417391,6453176,1499,"Falkping"
48090004026000,3,701987,6553797,136,"Haninge"
46370003856000,1,518311,6395867,686,"Eksj"
46900004330000,2,605950,6865808,2132,"Nordanstig"
46900004218000,1,597616,6753782,2101,"Ockelbo"
44560003809000,21,334606,6361763,1384,"Kungsbacka"
46210004810000,10,574040,7351812,2506,"Arjeplog"
48530004950000,6,814337,7477144,2521,"Pajala"
46520004209000,4,559162,6747420,2080,"Falun"
45830003610000,4,446818,6154199,1291,"Simrishamn"
46450004656000,4,585943,7195530,2462,"Vilhelmina"
47020004463000,9,627837,6998130,2282,"Kramfors"
47190004760000,2,667202,7294837,2505,"Arvidsjaur"
46030003923000,3,489327,6465127,509,"deshg"
46840004366000,8,602681,6902249,2281,"Sundsvall"
48230004113000,18,722264,6639787,188,"Norrtlje"
46840004093000,4,582417,6629260,1980,"Vsters"
47060004652000,5,646095,7187313,2481,"Lycksele"
46730003853000,6,553955,6390370,884,"Vimmerby"
47020004005000,16,593886,6540113,482,"Flen"
48020004543000,8,733130,7071565,2401,"Nordmaling"
45240004345000,44,442196,6892550,2361,"Hrjedalen"
45930004087000,2,491434,6629628,1863,"Hllefors"
45840003600000,16,447103,6144155,1291,"Simrishamn"
46580004445000,8,582800,6983141,2303,"Ragunda"
45270003818000,10,405987,6365679,1452,"Tranemo"
48280004665000,9,768078,7192244,2482,"Skellefte"
47800004063000,2687,675790,6592718,160,"Tby"
46080004016000,8,501120,6557644,1814,"Lekeberg"
45680003785000,2,444434,6329845,683,"Vrnamo"
45990004217000,38,507068,6759140,2031,"Rttvik"
45100003712000,26,381371,6261092,1381,"Laholm"
45360003639000,30,402039,6186420,1267,"Hr"
45820003596000,14,444824,6140305,1286,"Ystad"
47260004440000,12,649943,6973456,2282,"Kramfors"
44480003985000,11,339595,6538120,1460,"Bengtsfors"
48210003808000,4,698236,6335331,980,"Gotland"
47230004096000,9,621452,6629571,381,"Enkping"
46870004094000,34,585476,6630051,1980,"Vsters"
45070003660000,19,374639,6209415,1260,"Bjuv"
45610003918000,199,447144,6463098,1497,"Hjo"
46040003993000,6,495449,6534954,1882,"Askersund"
46880004214000,2,595331,6749921,2101,"Ockelbo"
46220004071000,3,519103,6611600,1885,"Lindesberg"
44860004090000,4,385222,6640283,1766,"Sunne"
46790004010000,1,571352,6546696,483,"Katrineholm"
45160003605000,31,379673,6153905,1233,"Vellinge"
45330003600000,27,396263,6147723,1287,"Trelleborg"
45570003629000,4,422256,6174970,1265,"Sjbo"
48270004556000,37,758931,7082958,2480,"Ume"
46260003852000,8,507064,6392642,686,"Eksj"
46520004149000,4,554712,6687442,2083,"Hedemora"
46650004178000,302,569789,6715524,2104,"Hofors"
45200003857000,9,401857,6405108,1491,"Ulricehamn"
46900003956000,12,578364,6492011,581,"Norrkping"
47650004077000,44,661874,6607722,191,"Sigtuna"
47040004188000,5,609320,6722824,2180,"Gvle"
47300004030000,5,623591,6563158,461,"Gnesta"
46620003820000,11,540611,6358200,860,"Hultsfred"
45940004211000,281,501650,6753495,2031,"Rttvik"
44180003929000,144,305579,6484356,1430,"Munkedal"
47980004096000,23,696124,6624476,188,"Norrtlje"
45010004472000,5,429070,7021388,2321,"re"
44970004089000,11,396089,6638488,1766,"Sunne"
45580003992000,1,449592,6537208,1447,"Gullspng"
47040004221000,58,611761,6755817,2180,"Gvle"
46760004106000,93,575413,6642803,1981,"Sala"
48470004636000,2,784767,7161909,2482,"Skellefte"
45030004072000,11,400791,6621066,1766,"Sunne"
47450003827000,4,623825,6359464,885,"Borgholm"
45420004079000,1,440107,6625260,1782,"Filipstad"
45270003942000,27,415055,6489480,1471,"Gtene"
44810003924000,10,367936,6474800,1494,"Lidkping"
46700003828000,1,549159,6365629,860,"Hultsfred"
45470003699000,357,417306,6245508,1293,"Hssleholm"
44010003938000,31,289319,6494589,1435,"Tanum"
46730003961000,57,561799,6498180,581,"Norrkping"
45240003599000,20,387220,6147357,1287,"Trelleborg"
45240003793000,4,401181,6340938,662,"Gislaved"
48980004910000,4,855896,7434072,2521,"Pajala"
47920004101000,59,690513,6629877,188,"Norrtlje"
46660003729000,10,538051,6267127,862,"Emmaboda"
46510003799000,1,528136,6338009,760,"Uppvidinge"
44350003900000,33,320365,6454152,1485,"Uddevalla"
46480004302000,20,562122,6840708,2161,"Ljusdal"
45700004298000,2,484327,6842213,2161,"Ljusdal"
45050004033000,45,399881,6581953,1780,"Karlstad"
44550004099000,14,355061,6651534,1730,"Eda"
48490004568000,20,781679,7093560,2480,"Ume"
44840003776000,33,360098,6326815,1382,"Falkenberg"
48100004774000,3,758430,7302874,2560,"lvsbyn"
44270003978000,5,318172,6532655,1438,"Dals-Ed"
45520004476000,5,479967,7021691,2309,"Krokom"
45350004050000,6,430991,6596785,1780,"Karlstad"
48770004777000,529,825094,7301602,2580,"Lule"
47770004007000,2,668726,6536982,192,"Nynshamn"
46050003933000,5,492049,6474971,584,"Vadstena"
45350003652000,5,401973,6199460,1267,"Hr"
45680003899000,5,452724,6443633,643,"Habo"
47280004151000,1,630469,6684192,360,"Tierp"
46190004021000,63,512435,6561865,1880,"rebro"
46980003763000,6,572383,6298835,880,"Kalmar"
46290003753000,2,502902,6293642,780,"Vxj"
44130003875000,28,296613,6430778,1419,"Tjrn"
46050003895000,8,489275,6437034,687,"Trans"
46010004478000,4,528732,7020194,2303,"Ragunda"
47370004489000,27,664541,7021792,2284,"rnskldsvik"
46400003742000,8,513072,6281902,763,"Tingsryd"
46020003856000,7,483450,6398315,682,"Nssj"
45090003671000,1,377423,6220250,1277,"storp"
45860003864000,30,468097,6407424,680,"Jnkping"
47100004112000,576,609688,6646451,331,"Heby"
47980004098000,50,696270,6626474,188,"Norrtlje"
44260003860000,19,308458,6414853,1482,"Kunglv"
45320003587000,18,394339,6134825,1287,"Trelleborg"
45360003882000,8,419617,6428929,1499,"Falkping"
45730003723000,43,444942,6267627,765,"lmhult"
44490003982000,11,340368,6535050,1460,"Bengtsfors"
46470004175000,2,551666,6713779,2082,"Ster"
48210004628000,4,758357,7155568,2482,"Skellefte"
44460003935000,5,333901,6488315,1487,"Vnersborg"
46650004149000,8,567643,6686537,2083,"Hedemora"
45570004471000,5,484546,7016323,2309,"Krokom"
44910003778000,3,367217,6328312,1382,"Falkenberg"
45110003608000,24,374903,6157250,1280,"Malm"
47110003788000,915,587134,6322882,861,"Mnsters"
46630003783000,3,538940,6321211,760,"Uppvidinge"
48760004635000,2,813490,7159045,2482,"Skellefte"
44350003911000,11,321176,6465139,1485,"Uddevalla"
46910003757000,14,564975,6293332,881,"Nybro"
46970003761000,9,571242,6296909,880,"Kalmar"
45880004016000,13,481216,6559053,1814,"Lekeberg"
46230004396000,10,544354,6936528,2260,"nge"
47950004097000,7,693209,6625677,188,"Norrtlje"
48010004089000,29,698601,6617279,188,"Norrtlje"
